area_id,area_type,municipality,block,treatment,registered,turnout,hollande_share
P_45252_4,Precinct,Pithiviers,1581,1,1069,0.7717493176460266,0.2484472095966339
P_41018_27,Precinct,Blois,1389,1,891,0.7418630719184875,0.35987749695777893
M_18062,Municipality,Le Chautay,499,0,234,0.8247863054275513,0.2408376932144165
P_18087_1,Precinct,Dun-sur-Auron,496,1,837,0.781361997127533,0.3265624940395355
P_45284_2,Precinct,Saint-Jean-de-Braye,1584,1,602,0.7840531468391418,0.3013100326061249
P_28134_9,Precinct,Dreux,817,1,717,0.6429567933082581,0.5
P_28088_6,Precinct,Châteaudun,812,1,826,0.7469733953475952,0.30655738711357117
M_28199,Municipality,Janville,822,1,1125,0.8106666803359985,0.19416385889053345
M_37117,Municipality,Hommes,1218,1,619,0.8255250453948975,0.2121807485818863
P_45115_3,Precinct,Courtenay,1561,1,933,0.8113611936569214,0.17876343429088593
M_18150,Municipality,Méry-sur-Cher,511,1,534,0.86329585313797,0.23348017036914825
P_45234_49,Precinct,Orléans,1579,0,908,0.7389867901802063,0.3823975622653961
M_18048,Municipality,La Chapelle-Hugon,499,1,286,0.8356643319129944,0.28270041942596436
M_37255,Municipality,Tavant,1235,1,204,0.8872548937797546,0.23595505952835083
M_28279,Municipality,Nogent-le-Roi,829,0,2570,0.7894941568374634,0.2647647559642792
P_28218_3,Precinct,Lucé,825,0,724,0.6754143834114075,0.3668763041496277
P_37122_73,Precinct,Joué-lès-Tours,1234,1,912,0.718201756477356,0.3829113841056824
M_37198,Municipality,Rillé,1218,1,238,0.848739504814148,0.286432147026062
P_28280_4,Precinct,Nogent-le-Rotrou,830,1,712,0.8441011309623718,0.2915951907634735
P_45284_11,Precinct,Saint-Jean-de-Braye,1584,1,836,0.7715311050415039,0.317965030670166
P_37208_7,Precinct,Saint-Avertin,1247,1,1029,0.8270165324211121,0.29191797971725464
P_45234_56,Precinct,Orléans,1578,0,1216,0.6957237124443054,0.5276442170143127
P_45089_6,Precinct,Chécy,1559,0,1053,0.852801501750946,0.2380409985780716
P_28134_16,Precinct,Dreux,817,0,1235,0.6396760940551758,0.4639175236225128
P_37233_5,Precinct,Saint-Pierre-des-Corps,1250,1,468,0.6794871687889099,0.3461538553237915
P_45302_13,Precinct,Saran,1588,1,748,0.7620320916175842,0.2964285612106323
P_45068_7,Precinct,Châlette-sur-Loing,1555,1,978,0.7413088083267212,0.39300698041915894
P_28134_8,Precinct,Dreux,817,1,795,0.5874213576316833,0.5658747553825378
P_37233_1,Precinct,Saint-Pierre-des-Corps,1250,0,1023,0.7722384929656982,0.32858991622924805
P_37233_9,Precinct,Saint-Pierre-des-Corps,1250,1,854,0.7177985906600952,0.3615257143974304
M_28298,Municipality,Pierres,827,0,2023,0.8264952898025513,0.27433091402053833
P_45302_1,Precinct,Saran,1588,0,683,0.7232796549797058,0.3132780194282532
P_37208_8,Precinct,Saint-Avertin,1247,1,988,0.8572874665260315,0.29868578910827637
M_18138,Municipality,Marmagne,501,1,1725,0.8376811742782593,0.24395447969436646
M_18197,Municipality,Saint-Amand-Montrond,504,1,7772,0.7494853138923645,0.29234540462493896
M_18210,Municipality,Saint-Georges-sur-la-Prée,511,1,456,0.8728070259094238,0.20769231021404266
P_28088_8,Precinct,Châteaudun,812,1,708,0.7358757257461548,0.40980392694473267
P_37122_72,Precinct,Joué-lès-Tours,1234,1,834,0.6690647602081299,0.5100548267364502
M_37012,Municipality,Avon-les-Roches,1235,1,425,0.8399999737739563,0.2448979616165161
P_45234_39,Precinct,Orléans,1578,1,978,0.7505112290382385,0.4820936620235443
M_18096,Municipality,Foëcy,501,1,1508,0.8176392316818237,0.242148756980896
P_45155_6,Precinct,Gien,1565,1,1160,0.7103448510169983,0.3645443320274353
P_37208_1,Precinct,Saint-Avertin,1247,0,966,0.805383026599884,0.18904824554920197
P_37233_11,Precinct,Saint-Pierre-des-Corps,1250,1,966,0.6894409656524658,0.46374621987342834
P_37233_2,Precinct,Saint-Pierre-des-Corps,1250,1,1029,0.7764820456504822,0.38825032114982605
P_41018_25,Precinct,Blois,1390,1,923,0.6110509037971497,0.4910394251346588
P_45155_4,Precinct,Gien,1565,1,1118,0.7701252102851868,0.22379270195960999
P_45252_5,Precinct,Pithiviers,1581,0,518,0.6756756901741028,0.5533141493797302
P_45234_6,Precinct,Orléans,1579,1,992,0.7953628897666931,0.2800000011920929
P_45284_14,Precinct,Saint-Jean-de-Braye,1584,1,870,0.7735632061958313,0.335347443819046
M_37013,Municipality,Avrillé-les-Ponceaux,1218,1,354,0.8333333134651184,0.24054983258247375
P_28134_17,Precinct,Dreux,817,1,1106,0.702531635761261,0.4809960722923279
M_28293,Municipality,Oulins,805,1,782,0.8324808478355408,0.20813772082328796
P_45234_38,Precinct,Orléans,1579,1,1099,0.7197452187538147,0.35741934180259705
P_45234_41,Precinct,Orléans,1579,1,1069,0.6959775686264038,0.46887966990470886
P_28220_4,Precinct,Luisant,826,1,830,0.8240963816642761,0.2747747600078583
P_45232_13,Precinct,Olivet,1577,1,929,0.8223896622657776,0.27586206793785095
M_28371,Municipality,Saussay,805,1,799,0.809762179851532,0.23222748935222626
P_45115_1,Precinct,Courtenay,1561,0,935,0.7818182110786438,0.1296551674604416
P_18087_2,Precinct,Dun-sur-Auron,496,1,1171,0.785653293132782,0.24528302252292633
P_41269_4,Precinct,Vendôme,1411,1,697,0.8034433126449585,0.3125
P_45028_4,Precinct,Beaugency,1550,1,860,0.7546511888504028,0.31083202362060547
P_37072_6,Precinct,Chinon,1226,0,1058,0.8402646780014038,0.31693363189697266
M_41129,Municipality,Maslives,1400,1,516,0.8585271239280701,0.25874125957489014
M_28289,Municipality,Ormoy,829,1,180,0.894444465637207,0.21290323138237
P_45068_4,Precinct,Châlette-sur-Loing,1555,1,747,0.79651939868927,0.237931028008461
P_45285_12,Precinct,Saint-Jean-de-la-Ruelle,1585,0,862,0.7842227220535278,0.4117647111415863
P_41018_3,Precinct,Blois,1390,1,715,0.6727272868156433,0.3460721969604492
P_45155_8,Precinct,Gien,1565,0,1170,0.7307692170143127,0.3261904716491699
P_45147_6,Precinct,Fleury-les-Aubrais,1564,1,1178,0.7478777766227722,0.34682080149650574
P_37072_2,Precinct,Chinon,1226,1,985,0.7350254058837891,0.3408450782299042
P_37122_74,Precinct,Joué-lès-Tours,1234,1,1098,0.6794171333312988,0.45890411734580994
M_18091,Municipality,Farges-Allichamps,504,1,153,0.915032684803009,0.2888889014720917
M_41160,Municipality,Neuvy,1400,1,286,0.8496503233909607,0.18672199547290802
P_37208_6,Precinct,Saint-Avertin,1247,1,1231,0.8748984336853027,0.35936030745506287
M_28184,Municipality,Gouillons,822,0,221,0.8823529481887817,0.2774869203567505
M_18279,Municipality,Vierzon,511,1,19137,0.7517374753952026,0.28332391381263733
P_37072_5,Precinct,Chinon,1226,1,882,0.7755101919174194,0.3566121757030487
M_37119,Municipality,L'Ile-Bouchard,1235,0,1335,0.8247190713882446,0.2597765326499939
P_18087_3,Precinct,Dun-sur-Auron,496,0,977,0.7922210693359375,0.2819148898124695
P_28218_11,Precinct,Lucé,825,1,697,0.7044476270675659,0.36570248007774353
P_37072_3,Precinct,Chinon,1226,1,981,0.8287461996078491,0.3162499964237213
M_28197,Municipality,Intréville,822,1,100,0.8799999952316284,0.2298850566148758
M_37241,Municipality,Savigné-sur-Lathan,1218,1,1031,0.8292919397354126,0.23662306368350983
P_45284_3,Precinct,Saint-Jean-de-Braye,1584,0,896,0.7991071343421936,0.30281689763069153
P_45024_2,Precinct,Baule,1573,1,823,0.8286755681037903,0.31278195977211
M_37005,Municipality,Antogny le Tillac,1251,1,406,0.8004925847053528,0.2744479477405548
P_45284_5,Precinct,Saint-Jean-de-Braye,1584,1,752,0.7978723645210266,0.3799654543399811
M_18005,Municipality,Allouis,501,0,687,0.8660843968391418,0.3156089186668396
P_45302_12,Precinct,Saran,1588,1,695,0.7165467739105225,0.359183669090271
P_45053_2,Precinct,Briare,1553,1,1067,0.728209912776947,0.30649352073669434
P_37208_5,Precinct,Saint-Avertin,1247,1,1085,0.8497695922851562,0.2775956392288208
M_18013,Municipality,Arpheuilles,504,1,267,0.8726591467857361,0.3173913061618805
M_37226,Municipality,Sainte-Maure-de-Touraine,1251,1,2995,0.8090150356292725,0.2619250416755676
M_41025,Municipality,Bracieux,1400,0,960,0.8374999761581421,0.23379923403263092
M_28417,Municipality,Villiers-le-Morhier,827,1,1042,0.8358924984931946,0.24189814925193787
P_45147_4,Precinct,Fleury-les-Aubrais,1564,0,708,0.7980226278305054,0.29928314685821533
P_41018_26,Precinct,Blois,1390,1,832,0.8028846383094788,0.3721633851528168
P_45285_8,Precinct,Saint-Jean-de-la-Ruelle,1585,1,708,0.7824859023094177,0.30000001192092896
P_45028_1,Precinct,Beaugency,1550,1,869,0.7825086116790771,0.2859259247779846
P_45053_3,Precinct,Briare,1553,1,807,0.7930607199668884,0.28502416610717773
P_45028_5,Precinct,Beaugency,1550,1,970,0.7711340188980103,0.32655826210975647
P_45089_1,Precinct,Chécy,1559,1,1039,0.8402310013771057,0.27389276027679443
P_45053_1,Precinct,Briare,1553,1,1146,0.7600349187850952,0.25261932611465454
M_18108,Municipality,La Guerche-sur-l'Aubois,499,1,2757,0.7689517736434937,0.2718539834022522
M_41086,Municipality,Fontaines-en-Sologne,1400,1,459,0.8191720843315125,0.21891891956329346
P_45053_4,Precinct,Briare,1553,1,1148,0.7839721441268921,0.24886877834796906
P_45252_2,Precinct,Pithiviers,1581,1,872,0.7454128265380859,0.21909232437610626
P_45208_12,Precinct,Montargis,1574,1,572,0.6468531489372253,0.35875704884529114
P_45234_57,Precinct,Orléans,1578,1,770,0.6103895902633667,0.6274089813232422
M_18141,Municipality,Mehun-sur-Yèvre,501,1,5111,0.8047348856925964,0.27451959252357483
P_45208_13,Precinct,Montargis,1574,1,445,0.7033708095550537,0.2765273451805115
M_28191,Municipality,Hanches,827,1,1923,0.8595944046974182,0.25661537051200867
M_37142,Municipality,Maillé,1251,1,485,0.8371133804321289,0.23664122819900513
P_45285_11,Precinct,Saint-Jean-de-la-Ruelle,1585,1,729,0.7887517213821411,0.42039355635643005
P_28085_18,Precinct,Chartres,811,0,636,0.7767295837402344,0.3505154550075531
P_41018_21,Precinct,Blois,1389,1,717,0.5788005590438843,0.5123762488365173
P_28085_11,Precinct,Chartres,811,1,565,0.5398229956626892,0.4917491674423218
M_18082,Municipality,Cuffy,499,1,864,0.8657407164573669,0.25880759954452515
P_45089_5,Precinct,Chécy,1559,1,976,0.8299180269241333,0.29219144582748413
M_37187,Municipality,Ports,1251,1,259,0.876447856426239,0.3198198080062866
M_28343,Municipality,Saint-Laurent-la-Gâtine,829,1,366,0.8278688788414001,0.2541254162788391
P_45203_4,Precinct,Meung-sur-Loire,1573,1,1020,0.79313725233078,0.2574999928474426
P_28218_7,Precinct,Lucé,825,1,891,0.654321014881134,0.32179930806159973
P_28280_7,Precinct,Nogent-le-Rotrou,830,1,393,0.8346055746078491,0.3199999928474426
M_28187,Municipality,Guainville,805,1,482,0.8443983197212219,0.19851116836071014
P_45232_8,Precinct,Olivet,1577,1,828,0.7862318754196167,0.27515724301338196
P_45089_3,Precinct,Chécy,1559,1,972,0.8364197611808777,0.2796504497528076
P_41018_22,Precinct,Blois,1389,0,630,0.5428571701049805,0.4807121753692627
P_45232_4,Precinct,Olivet,1577,1,851,0.836662769317627,0.2844950258731842
P_45028_6,Precinct,Beaugency,1550,0,998,0.765531063079834,0.28304407000541687
P_45232_6,Precinct,Olivet,1577,0,798,0.829573929309845,0.30721965432167053
P_41018_4,Precinct,Blois,1390,0,782,0.739130437374115,0.33392226696014404
M_18172,Municipality,Orval,504,0,1518,0.8293807506561279,0.31651750206947327
P_45155_2,Precinct,Gien,1565,1,1038,0.7418111562728882,0.23552630841732025
P_45285_5,Precinct,Saint-Jean-de-la-Ruelle,1585,1,736,0.7472826242446899,0.36900368332862854
P_45252_3,Precinct,Pithiviers,1581,1,1048,0.7824427485466003,0.23172242939472198
P_45089_2,Precinct,Chécy,1559,1,995,0.843216061592102,0.24637681245803833
M_18171,Municipality,Orcenais,504,1,197,0.7918781638145447,0.24183006584644318
P_45068_2,Precinct,Châlette-sur-Loing,1555,0,549,0.7868852615356445,0.294536828994751
P_28220_6,Precinct,Luisant,826,0,875,0.8514285683631897,0.302325576543808
P_45285_9,Precinct,Saint-Jean-de-la-Ruelle,1585,1,857,0.6966161131858826,0.5374149680137634
P_45115_2,Precinct,Courtenay,1561,1,1051,0.7849667072296143,0.2002456933259964
P_37122_22,Precinct,Joué-lès-Tours,1234,0,757,0.7437252402305603,0.3425414264202118
M_28227,Municipality,Maintenon,827,1,3340,0.7790419459342957,0.2935420870780945
M_18263,Municipality,Thénioux,511,0,460,0.8478260636329651,0.19430051743984222
P_45302_11,Precinct,Saran,1588,1,684,0.7704678177833557,0.36223506927490234
M_37180,Municipality,Parçay-sur-Vienne,1235,1,521,0.863723635673523,0.21573033928871155
P_41018_24,Precinct,Blois,1389,1,656,0.5411585569381714,0.6200000047683716
P_41018_14,Precinct,Blois,1390,1,1114,0.8034111261367798,0.25198638439178467
M_37082,Municipality,Continvoir,1218,0,349,0.8309455513954163,0.2762237787246704
P_28220_5,Precinct,Luisant,826,1,820,0.8353658318519592,0.29777777194976807
P_28280_5,Precinct,Nogent-le-Rotrou,830,1,853,0.8229777216911316,0.25764191150665283
P_41269_11,Precinct,Vendôme,1411,1,839,0.7890345454216003,0.2854938209056854
P_45208_11,Precinct,Montargis,1574,1,729,0.6639232039451599,0.33752620220184326
P_28280_9,Precinct,Nogent-le-Rotrou,830,1,705,0.73617023229599,0.3176470696926117
P_37072_1,Precinct,Chinon,1226,1,1081,0.7761332392692566,0.27912622690200806
P_37122_21,Precinct,Joué-lès-Tours,1234,1,743,0.7833108901977539,0.3194444477558136
P_28088_7,Precinct,Châteaudun,812,1,744,0.7930107712745667,0.3560209572315216
P_45302_3,Precinct,Saran,1588,1,642,0.8146417737007141,0.26223093271255493
P_41018_7,Precinct,Blois,1389,1,977,0.7175025343894958,0.3076923191547394
M_28379,Municipality,Soulaires,827,1,342,0.8918128609657288,0.23076923191547394
M_50088,Municipality,Brouains,1710,0,135,0.8666666746139526,0.24786324799060822
P_14118_21.2,Precinct,Caen,364,1,652,0.657975435256958,0.4346793293952942
P_50173_2,Precinct,Equeurdreville-Hainneville,1704,1,802,0.7394015192985535,0.39931154251098633
P_14174_3,Precinct,Condé-sur-Noireau,369,0,978,0.8476482629776001,0.31823745369911194
M_14556,Municipality,Saint-André-sur-Orne,391,1,1336,0.8667664527893066,0.35118526220321655
M_61177,Municipality,Frênes,2190,0,609,0.871921181678772,0.26112186908721924
M_14277,Municipality,Fontenay-le-Marmion,391,1,1233,0.8702352046966553,0.34626302123069763
M_14164,Municipality,Clinchamps-sur-Orne,391,0,809,0.8887515664100647,0.33191490173339844
M_61423,Municipality,Saint-Martin-d'Ecublei,2179,1,447,0.8501118421554565,0.2234332412481308
M_50109,Municipality,Cérences,1711,1,1561,0.7693786025047302,0.2123817652463913
M_61388,Municipality,Saint-Fulgent-des-Ormes,2171,1,139,0.8561151027679443,0.15126051008701324
M_50400,Municipality,Picauville,1712,1,1224,0.8129084706306458,0.2579324543476105
M_50152,Municipality,Les Cresnays,1712,0,213,0.737089216709137,0.14935064315795898
M_61243,Municipality,Magny-le-Désert,2181,1,1187,0.8424599766731262,0.16480162739753723
P_14181_5,Precinct,Cormelles-le-Royal,380,0,751,0.808255672454834,0.38991597294807434
M_50118,Municipality,Champrepus,1731,1,217,0.8986175060272217,0.12041884660720825
M_50144,Municipality,Coulouvray-Boisbenâtre,1711,0,413,0.7530266046524048,0.16722407937049866
M_50562,Municipality,Saint-Vaast-la-Hougue,1712,1,1715,0.7574344277381897,0.2476489096879959
M_61214,Municipality,L'Aigle,2179,1,5028,0.780230700969696,0.29094213247299194
M_50165,Municipality,Donville-les-Bains,1710,1,2968,0.796159029006958,0.30371010303497314
M_61336,Municipality,Pouvrai,2171,0,107,0.8785046935081482,0.13978494703769684
P_14118_22.3,Precinct,Caen,364,0,1304,0.7699386477470398,0.3758865296840668
M_50308,Municipality,Le Mesnilbus,1711,1,218,0.853210985660553,0.22826087474822998
M_50121,Municipality,La Chapelle-Cécelin,1731,1,175,0.8114285469055176,0.14084507524967194
M_61486,Municipality,Tinchebray,2190,1,2033,0.8489916324615479,0.2898636758327484
M_50348,Municipality,Montmartin-en-Graignes,1711,1,446,0.8116592168807983,0.18611110746860504
P_14174_1,Precinct,Condé-sur-Noireau,369,1,823,0.8359659910202026,0.2968980669975281
P_14118_19.4,Precinct,Caen,364,1,864,0.7465277910232544,0.38714733719825745
P_14174_2,Precinct,Condé-sur-Noireau,369,1,824,0.8531553149223328,0.3231883943080902
P_14488_4,Precinct,Ouistreham,388,1,1111,0.7371737360954285,0.27955666184425354
M_61442,Municipality,Saint-Patrice-du-Désert,2181,1,174,0.8275862336158752,0.13286712765693665
P_14118_21.3,Precinct,Caen,363,0,965,0.6922279596328735,0.4075757563114166
M_50062,Municipality,Boisyvon,1731,0,78,0.7179487347602844,0.1964285671710968
M_50483,Municipality,Saint-Gilles,1691,1,667,0.904047966003418,0.29048413038253784
P_14181_4,Precinct,Cormelles-le-Royal,380,1,761,0.8725361227989197,0.36712750792503357
M_50351,Municipality,Montrabot,1710,1,65,0.7230769395828247,0.19565217196941376
M_61498,Municipality,Vaunoise,2171,1,87,0.8160919547080994,0.14705882966518402
P_14118_12.1,Precinct,Caen,364,1,1068,0.812734067440033,0.395565927028656
P_50173_1,Precinct,Equeurdreville-Hainneville,1704,1,825,0.7624242305755615,0.3794212341308594
M_50639,Municipality,Villedieu-les-Poêles,1731,1,2834,0.7911079525947571,0.24385805428028107
M_61456,Municipality,Saint-Sulpice-sur-Risle,2179,0,1186,0.8499156832695007,0.2653266191482544
M_50028,Municipality,La Baleine,1710,1,82,0.7560975551605225,0.2295081913471222
M_61097,Municipality,La Chapelle-Montligeon,2182,0,489,0.8527607321739197,0.17241379618644714
P_14488_1,Precinct,Ouistreham,388,1,1056,0.8125,0.3120567500591278
P_14488_2,Precinct,Ouistreham,388,0,1169,0.7981180548667908,0.3333333432674408
M_50002,Municipality,Agneaux,1691,1,3453,0.851433515548706,0.3277950882911682
M_61229,Municipality,Loisail,2182,1,120,0.8333333134651184,0.30927833914756775
P_14663_1,Precinct,Saint-Vigor-le-Grand,356,1,866,0.8348729610443115,0.3110181391239166
M_61255,Municipality,Mauves-sur-Huisne,2182,1,496,0.8266128897666931,0.20999999344348907
P_14118_19.2,Precinct,Caen,363,1,706,0.6614730954170227,0.42391303181648254
M_61092,Municipality,Chandai,2179,1,534,0.8333333134651184,0.2290249466896057
M_61445,Municipality,Saint-Pierre-d'Entremont,2190,1,546,0.8754578828811646,0.2756410241127014
M_50239,Municipality,Hébécrevon,1691,1,864,0.8668981194496155,0.27309781312942505
P_14191_4,Precinct,Courseulles-sur-Mer,370,1,755,0.8357616066932678,0.30327868461608887
P_14191_2,Precinct,Courseulles-sur-Mer,370,1,940,0.8478723168373108,0.2779187858104706
M_50156,Municipality,Crosville-sur-Douve,1711,1,55,0.8545454740524292,0.1702127605676651
P_14118_9.3,Precinct,Caen,363,1,1128,0.7216312289237976,0.4146949052810669
M_61293,Municipality,Mortagne-au-Perche,2182,1,2676,0.7940956354141235,0.2496413141489029
M_50278,Municipality,Le Loreur,1712,1,171,0.859649121761322,0.2638888955116272
M_61168,Municipality,La Ferté-Macé,2181,1,3810,0.8246719241142273,0.2774509787559509
P_14118_21.1,Precinct,Caen,363,1,635,0.6220472455024719,0.4435897469520569
P_14488_3,Precinct,Ouistreham,388,1,1047,0.7688634395599365,0.2799495458602905
M_61207,Municipality,Igé,2171,1,584,0.7996575236320496,0.19256018102169037
M_61463,Municipality,La Sauvagère,2181,0,677,0.8966026306152344,0.23361344635486603
P_14174_4,Precinct,Condé-sur-Noireau,369,1,900,0.8133333325386047,0.349030464887619
M_61140,Municipality,Crulai,2179,1,733,0.8772169351577759,0.20476190745830536
M_50525,Municipality,Saint-Michel-de-Montjoie,1710,1,247,0.8744939565658569,0.1860465109348297
M_50403,Municipality,Pirou,1712,1,1330,0.8052631616592407,0.2674199640750885
P_14191_1,Precinct,Courseulles-sur-Mer,370,1,849,0.8621907830238342,0.29598894715309143
M_61041,Municipality,Bellou-le-Trichard,2171,1,170,0.8058823347091675,0.15909090638160706
M_61329,Municipality,Le Pin-la-Garenne,2182,1,511,0.8180038928985596,0.1926829218864441
